country,ae,al,am,ar,at,au,az,ba,bb,bd,be,bg,bh,bn,bo,br,bs,by,bz,ca,ch,cl,cn,co,cr,cy,cz,de,dk,do,dz,ec,ee,eg,es,et,fi,fr,gb,ge,gh,gr,gt,gu,hk,hn,hr,hu,id,ie,il,in,iq,ir,is,it,jm,jo,jp,ke,kh,kr,kw,kz,lb,lk,lt,lu,lv,ma,md,me,mk,mm,mo,mt,mu,mx,my,ng,ni,nl,no,np,nz,om,pa,pe,ph,pk,pl,pr,pt,py,qa,ro,rs,ru,sa,sd,se,sg,si,sk,sv,th,tn,tr,tt,tw,tz,ua,ug,us,uy,ve,vn,za,zm,zw
pk,8.52630402720493,8.7698565641557,9.415827338300998,8.882118763595903,8.784843701206535,8.590783472951015,9.343773865627252,8.787615637568347,9.409595225724908,9.445821970585492,8.696372570823588,8.80880725578427,8.915662762914037,8.843658419416395,8.967887459375063,9.046060683155254,9.273352259965273,9.13258734501903,9.217878245790425,8.675588013597663,8.73045631576296,8.700973732366608,8.654685222904948,8.619587700759396,8.74228612386256,8.852643436293052,8.713385938818009,8.866913038393433,8.734707839219336,9.019751388799952,9.317274325526464,8.690076015937615,8.744741857462168,8.681637354178978,8.596943592750332,9.528450342047217,8.80041596868171,8.806773390841904,8.791771827076118,9.159223589925288,9.324559448377315,8.680673271360828,8.898891677284709,9.04126281802973,8.34115106013815,9.124626805493897,8.628529427146669,8.812100240556672,8.534557581677014,8.753774734186965,8.734525379754485,8.593600171721473,9.61757182091763,8.742950327520427,8.737624086895622,8.700723331072693,8.973632324152518,8.919332677632934,8.77823012975025,8.924447742164093,8.848232673654524,8.642267417363756,8.852996379817977,8.703520671868503,8.557459947336751,8.686623672006037,8.923208600339267,8.88044681512675,8.87034926797715,9.153441916492584,9.298061762929619,9.121476236144177,8.76285083847961,9.041575578662425,8.694467273157569,8.79410924806146,8.96247398670358,8.684326969749392,8.487363467038058,8.763723695791164,9.089377921805353,8.558628355761753,8.768527384207216,8.731729411540874,8.594498047742407,8.96719120505665,9.053238708673282,8.592299610341765,8.380269403140497,0.0,8.984737078064104,8.826955643341543,8.73870838587002,8.993868304746965,8.797542863532517,8.677039315863496,8.661511687095253,8.839979684224197,8.710648472727796,9.764989816187633,8.885620047103997,8.501796472519583,8.630974657157143,8.774276846657957,9.157478940840637,8.502581753884087,9.409807743140686,8.68946135967786,8.913395101464111,8.454204699810884,9.314280391114012,8.795758645531727,9.439138003208807,8.68855443596826,8.963460998515771,8.88897865109565,8.72549682810828,8.766298128262658,9.536522586200224,9.415242140340425
pl,8.438064453840632,8.292669805752045,8.697291493253175,8.305865260150428,7.974317795454786,8.074996812875579,8.861085767098908,8.098194777054903,8.99274215316914,9.130983166416815,7.998833823580793,8.030005254597318,8.584639389071562,8.545172192016993,8.501231523318692,8.133395759141608,8.929721059200983,8.388803745868035,8.762659989169332,8.083472871181732,8.074666731135885,8.182509774110242,8.517081360588168,8.257218294439026,8.228644239612336,8.353404895765474,7.856859799841124,7.940596252466338,8.122170162882638,8.590116689558034,8.729597770529669,8.37853143465972,8.048581058445045,8.41621733945132,8.081532899602287,9.899849983824229,7.9620918291866705,8.003944166854815,8.058353478238395,8.528701484907904,9.274957559160743,7.990133050673179,8.523143212260635,8.630982931635941,8.118862805255317,8.558808551307637,7.892044723976028,7.899565574326624,8.239148378752882,8.109059111379125,7.985989548248125,8.613082797025793,9.158365422900953,8.439801855705163,8.144415966551893,8.025708205129796,8.751859124209988,8.362466288537396,8.29473974956185,8.830866685194309,8.865453916160346,8.018609755439229,8.465314774430347,8.48579093051768,8.452981048812685,8.671849582614799,8.019412130732954,8.269399746183389,8.038447514263394,8.411877227455355,8.531387934234749,8.643502739880251,8.276712673008722,8.87919758903342,8.712774004073207,8.225569896234484,8.737727131882574,8.324499086900934,8.542503241707319,8.765123383629351,8.620450496068818,7.964242408715858,8.237874623580998,8.632339795161139,8.005248834417058,8.95424671292921,8.537949921528003,8.316057428463973,8.329599313084815,8.984737078064104,0.0,8.39469169190242,7.951380284776648,8.445680064590041,8.494552585603218,8.039962034043452,8.023365654136528,8.111994687015745,8.414450657428514,9.102578273516436,8.112167248194275,8.05850566586148,7.858349039044954,7.957105712657455,8.693047570971837,8.27514162380179,8.795670644519493,8.204671659377663,8.47032968551975,8.12530700433724,9.148107128658875,7.974667416018297,9.556517066232349,8.232138581376663,8.327374997618081,8.44111723170573,8.301422180360413,8.319147676505521,9.078556462537136,9.025500180641318
pr,8.328881021521575,8.379345749088605,8.967538327065203,8.425086823040699,8.193444263759174,8.119865242496168,8.984736819132344,8.183083156703667,8.892949847421535,9.184909978591072,8.140066466096169,8.25670962076991,8.642000461791838,8.54446035260381,8.606363328675538,8.40986055238434,8.855541551235047,8.717061417743226,8.821139640359354,8.155965040594067,8.177574048296556,8.230527624693803,8.476974632556542,8.290912397365446,8.282846035961935,8.42088131807732,8.146383887817503,8.206998529137996,8.227403330022081,8.484980317869478,8.975640323477483,8.40343410903072,8.23961279428659,8.533117935891067,8.078700734110017,9.473106280237625,8.208971229739486,8.243124364318229,8.2423267241481,8.681247589064546,9.074188829624013,8.213553314139924,8.483151834006204,8.52545863519133,8.164761844782186,8.567527794059268,8.075174155108568,8.28596970339458,8.334233280751405,8.222801296330756,8.184698944860862,8.545958054320263,9.297780707901317,8.597678306679613,8.233801369647065,8.198612875566926,8.534301902110341,8.546225266281544,8.37191805645401,8.645611343861157,8.764139308245325,8.229882564240677,8.517757761132513,8.60424325935717,8.319735474717005,8.564810185903243,8.374082803037473,8.331961537703046,8.319211068124956,8.677118172927074,8.816654201259292,8.688001966483862,8.352689139913481,8.905434120995874,8.69034704712373,8.33911346386345,8.631462852281862,8.326582998254588,8.470488773636168,8.545891993707743,8.675353843389832,8.038199238950462,8.28868810711677,8.63244282991323,8.110563586227142,8.773877697581815,8.540389661221571,8.329711605026732,8.293659611455295,8.826955643341543,8.39469169190242,0.0,8.072272159591959,8.493054332733367,8.49391099926385,8.225845095326132,8.122745462682298,8.482373968999882,8.489922828757157,9.347414150778624,8.33780864034419,8.157027870591675,8.095338317745718,8.244323260495527,8.724914449478517,8.25669715922729,8.984828259182866,8.424284197274194,8.3942282799349,8.15837064162106,8.948026782604806,8.337677769396507,9.21487381640006,8.188402223032647,8.405848816226,8.433816793724242,8.512958312669804,8.326363494922635,9.041176250331588,8.929047950800971
pt,8.16652011187046,8.061142921193012,8.644163966390188,8.104518046839637,7.81080372131008,7.788950078036446,8.67573520301066,7.956616322745493,8.60962911688424,8.924941519978939,7.7588349019373934,7.881626046442078,8.369715034924162,8.33959803232178,8.304343999511932,7.984652689166335,8.604467307063269,8.355019745910726,8.575081224404906,7.836931655807948,7.772236374053143,7.925361263726554,8.243252292314963,8.0051308185162,8.03282452961449,8.099661776340094,7.717712527522832,7.781019626979779,7.863799601763651,8.350051346141552,8.60671169014824,8.143626349959845,7.816310479718048,8.245480132645106,7.770905357655197,9.433428522955937,7.809047521761959,7.800209802065384,7.876808986632148,8.3547038082876,8.93096268550079,7.794615067129771,8.315507078881252,8.21350545820578,7.852192387623471,8.37998388802868,7.734025594839527,7.794043173943559,8.079572258372883,7.858150222451284,7.820074000476339,8.372558286264185,9.051065417711047,8.298196005277406,7.894032654024714,7.811952029495898,8.363581790971633,8.252311347717947,8.05937746058355,8.454806321287528,8.620456375651594,7.832042129557081,8.277984386155955,8.383074653078646,8.13977427396975,8.408696264675042,7.947640811350964,7.993419507059254,7.965193519704864,8.29315144437613,8.379261546549552,8.325453705817148,8.095388469251196,8.61396178569692,8.431178425758029,7.9936112938457455,8.4639516179344,8.119754022370389,8.304268975678935,8.391208513695636,8.434394585885991,7.727862051069764,7.923560945418524,8.431647521402915,7.7554823746636465,8.682614270681047,8.28970350841457,8.09014017490662,8.101118227211918,8.73870838587002,7.951380284776648,8.072272159591959,0.0,8.222737283197509,8.291775654431955,7.851320480801506,7.789547707604436,8.094470682796118,8.240718824172225,8.99842782207896,7.927051861944407,7.832600858670717,7.69053957757396,7.830602395170141,8.52703958201721,8.036229971562138,8.640485154161428,8.083569907783982,8.161089456144854,7.858350263692913,8.761162500307845,7.9741515570085895,9.115993883097524,7.892204533682095,8.087167580840756,8.191626335239317,8.166157425419229,8.046059264867871,8.72489358663287,8.771588487726692
py,8.571944385413408,8.453123534922216,8.859809138544891,8.454948691008934,8.387845746751806,8.353730474126042,8.900638823112464,8.374164530526517,8.999343568197991,9.226093711895437,8.33069364551492,8.450988931044042,8.631066756658385,8.625397341356264,8.490531165307978,8.53691741608809,8.919510732975034,8.632104014677266,8.843512647441255,8.425578358475985,8.370948402604094,8.310551905264152,8.682024548815024,8.313337994247682,8.42586445297455,8.432614869305626,8.259587369024668,8.399397534492948,8.425526078259805,8.587352872933995,8.905046808217147,8.428476670987184,8.406150336504247,8.677972945809294,8.221864624865614,9.685784863125802,8.380387753423184,8.38324230223948,8.437326827286373,8.676396297423434,9.27830842133944,8.334308330795643,8.52144128967878,8.571824758234683,8.336382508160204,8.529848239872525,8.225534471679362,8.3139033098585,8.4244630100645,8.412509548286486,8.401288096831522,8.745031299157711,9.280217054282526,8.59723051146686,8.382954963214164,8.315754657211322,8.929266453735453,8.612679689484839,8.558650491979423,9.04343118966691,8.776153290530438,8.331565641119438,8.62327729186693,8.54660208851501,8.562339077460834,8.718540064466364,8.439019383560241,8.437520575213899,8.422572502443838,8.691134202841738,8.654135342434472,8.645334681354457,8.394157142440095,8.765906698410497,8.688432806587539,8.40276008615076,8.90453668190307,8.373316900215222,8.642861926363057,8.92605968977726,8.553023898288481,8.269570188067425,8.495326665906896,8.675701029916217,8.322280088416104,8.8795916047233,8.528947737466545,8.283643097573801,8.407192683153003,8.993868304746965,8.445680064590041,8.493054332733367,8.222737283197509,0.0,8.614539429533156,8.313143901821174,8.31330944871171,8.501386218781102,8.664226433780094,9.308275255748809,8.56256005467046,8.32338608999688,8.302814472606611,8.315694561770531,8.667627505167316,8.445889642615175,8.823778069288378,8.507095431453354,8.659517836067854,8.296751534765443,9.030950168026852,8.422489278286685,9.371732592423689,8.491992512884915,8.43920005096346,8.53105613143364,8.593585366972912,8.599140197459553,9.164129731023493,9.142091211310836
qa,8.409873234231982,8.456290114775067,8.946124707293423,8.640490118265701,8.316366748761055,8.192883476031282,8.870208822382958,8.371937479669748,8.898739773792379,9.095762712527616,8.262098170489365,8.38726494814925,8.556047336733267,8.508253352378025,8.695060096070865,8.58196716465207,8.81829244009972,8.682777910924347,8.78479296850585,8.236409278333486,8.279244704253031,8.404960765590943,8.516688688468045,8.468578938033534,8.460953342489331,8.383057145793813,8.207620970815729,8.293317335138093,8.328610092243526,8.619478925066517,8.938458845863668,8.541507362249899,8.29026368363983,8.545618518839005,8.230631590497119,9.422589752964372,8.277792745296251,8.346964782106078,8.305965510351093,8.661352057274396,9.062580485376591,8.32384281832556,8.627663842162471,8.501543943078271,8.201422941359747,8.66940921997399,8.23811088968572,8.293041027801737,8.351293079694477,8.3327204396242,8.325052887990907,8.55768744884174,9.219361807600848,8.507728696826707,8.272321502760748,8.337843713147995,8.676465511937574,8.534742351788669,8.439658202523201,8.789759986755247,8.756486414200896,8.281594741512727,8.563581704677352,8.582200650812153,8.431728677221752,8.570985987353748,8.463249018005108,8.353654764143862,8.401083653545394,8.73944492778538,8.755789169008773,8.690749215767964,8.381592134707999,8.763119509749199,8.624484567655225,8.328664544004317,8.61406949282821,8.563527171143914,8.514703983613286,8.676853095694623,8.734656433183188,8.148609170114625,8.375326316228033,8.626139584768227,8.181408585299804,8.783470287037808,8.593601259257007,8.465991823062492,8.394539349101494,8.797542863532517,8.494552585603218,8.49391099926385,8.291775654431955,8.614539429533156,0.0,8.336146730481001,8.271894834838738,8.553316697563764,8.503449453672438,9.325156875375509,8.391578264028949,8.172248244447943,8.160024422304268,8.299178911508015,8.806477605102643,8.333745373960538,9.015902191075243,8.429205448960657,8.516705218134975,8.160184887248722,8.93642267023324,8.409542958099323,9.212704201564375,8.329576295291243,8.53500562468743,8.654700738146449,8.55733734777039,8.431446414054836,9.054075898645387,8.933009978290151
ro,8.135544064411269,8.102804046616745,8.66001745107918,8.180111901427455,7.890705079431462,7.929793975458986,8.73081762525408,7.997906749188191,8.760328797866732,9.053482892233843,7.831316048360426,7.958796621557131,8.413224625601886,8.443065454729432,8.334043020775237,8.114317147938575,8.686266943634864,8.403239606059222,8.691498437889518,7.932461242471302,7.823166018170062,8.009409502639675,8.245649168094694,8.04934579643458,8.069522742866814,8.186317051043854,7.7833144244402925,7.856354173001817,7.931814680387983,8.403909304587351,8.780056184328368,8.188242583835578,7.924887412184128,8.326245107902912,7.8467167582925,9.408162960078926,7.868489416934515,7.930917739488208,7.931985981554597,8.441640169030682,9.055586745577857,7.893798003355154,8.314139224302465,8.408025917281275,7.908370949912294,8.389336376574313,7.773247144666712,7.872479448950729,8.111912147319284,7.955644239259614,7.907875083430466,8.328574379422557,9.098367537574529,8.27962052267004,7.991869075356797,7.9070581302578935,8.514482846473761,8.318092131644473,8.116496551397338,8.593928466692299,8.636013986298977,7.925860441608066,8.338717323403195,8.356012956529304,8.146578404401355,8.426216958366927,8.033901434188571,8.105746562307178,8.035839840588594,8.391557344584404,8.519696892234592,8.429167765944005,8.072639280636112,8.653907286535256,8.504116555685613,8.092944698499462,8.5161501834829,8.15213610878872,8.35171127268631,8.51608645567683,8.49094834966353,7.792501770526071,8.026760059424769,8.465921741113709,7.884564193042544,8.661523754641667,8.332288023750701,8.071245187444507,8.162060284624427,8.677039315863496,8.039962034043452,8.225845095326132,7.851320480801506,8.313143901821174,8.336146730481001,0.0,7.833836886923855,8.145857802061618,8.26263327921941,9.19015717672066,8.024373182716069,7.918396735743883,7.790536413560803,7.917421756630645,8.596183192675444,8.052736881777511,8.68864527181226,8.083622263700532,8.340023053268444,7.935431650597201,8.885857188217466,7.987003815824079,9.201439259058448,8.00833202144965,8.198842395494403,8.275617884232117,8.235715247149491,8.19932468504568,8.903346118778323,8.82181116676451
rs,8.122083801554982,8.0746729687053,8.605043194571262,8.168107397263203,7.795597286352905,7.834974566689516,8.701422898887333,7.894636653211804,8.713956753784213,9.036991799656928,7.810565207286825,7.829909271498954,8.416303276481752,8.424936442383942,8.387361476023637,8.036135119920285,8.639057208382797,8.323806954287162,8.69385991936418,7.881388245241493,7.794898032718224,7.936882525706164,8.240779325578984,8.056456206665944,8.049141813103516,8.136446802356085,7.785733332543097,7.8236186827123975,7.872364685841617,8.354210354769664,8.691045558616576,8.18725173817897,7.857278609530628,8.288723441485187,7.75955036643346,9.377224495991705,7.814158379249185,7.885851801568591,7.913184821871963,8.372250892895023,8.988137685096207,7.839908915477544,8.332336294323758,8.380980378594494,7.941891581565818,8.381646058183152,7.734913462376008,7.806277016398992,8.12809126542411,7.871928635710216,7.744688191728079,8.333401045540041,9.07056880654918,8.253706694781897,7.945037919268235,7.843776767696109,8.409155104994065,8.249113851711883,8.060945954625437,8.501822894980599,8.689091743818228,7.9246833773709335,8.303317570681044,8.387452842551529,8.14124010891123,8.41392499488237,8.024738305678527,7.99685881033975,7.98999790387575,8.377190118477095,8.50147024010032,8.30729009353886,8.037994170520554,8.719451513256171,8.537833744675515,8.029359670684006,8.438972958008103,8.156895749779537,8.347658511060791,8.391089922690167,8.445547509098901,7.730018617754734,7.9327586635560765,8.49954329457523,7.797017178030986,8.60617337033744,8.327826058528847,8.110366943591826,8.179520831265913,8.661511687095253,8.023365654136528,8.122745462682298,7.789547707604436,8.31330944871171,8.271894834838738,7.833836886923855,0.0,8.111143037848015,8.250747338320695,9.077674663575895,7.9036442441317005,7.894534899993104,7.7051276460999825,7.843720678556082,8.545605407227692,8.0698117049725,8.700413723910442,7.996507685143694,8.229449356796055,7.859207342979994,8.753317663395958,7.867716816275276,9.119159596864266,7.913982631238409,8.15458518265335,8.220046088246592,8.287955331859868,8.034916199272049,8.801900936107195,8.731092011037118
ru,8.391248094792699,8.401978182285431,8.84237857762481,8.399220993244901,8.146395501892947,8.149768046874893,8.868671613307113,8.251649602370774,8.982821849437716,9.065871661782818,8.11314726388093,8.157054085727161,8.537448792921733,8.495937257891214,8.47682042317955,8.347540432990428,8.93629744732688,8.482275471790192,8.767921659642107,8.190751588700978,8.23321256639038,8.243116801285868,8.465303433812915,8.292598823868893,8.309431954125277,8.440272484119669,7.955652319744116,8.141484681018866,8.216295226458822,8.64174645075498,8.841873002634086,8.346850275283789,8.083433352334122,8.420275862677016,8.181768030404557,9.840897827297772,8.069159202740504,8.199003317085097,8.184806867190991,8.592945928277722,9.271731061242217,8.116338581966406,8.568297162592946,8.631750564639818,8.03776070431317,8.667812266527612,8.067435016111613,8.035693597873946,8.206323684274953,8.239595136924263,8.18127338853981,8.558938740145091,9.21847919367225,8.418151353246198,8.26313368951198,8.12484735570607,8.788513841472742,8.483870159639865,8.368933336648617,8.883987233821856,8.686315954184616,8.106524142705327,8.488845135594417,8.404218698214729,8.433627839648054,8.589720285711909,8.155094889523909,8.356939665289419,8.15536329901055,8.565551252822447,8.594216936549381,8.726049804795625,8.38844375223927,8.851278052931484,8.63070168777836,8.346362211601289,8.792424850849331,8.328742411416837,8.360283730697617,8.812749337435422,8.65694793314667,8.091959612270932,8.289055955114303,8.536443053601802,8.102642544191426,8.942994968864785,8.663561039797196,8.293753252261958,8.252505984239894,8.839979684224197,8.111994687015745,8.482373968999882,8.094470682796118,8.501386218781102,8.553316697563764,8.145857802061618,8.111143037848015,0.0,8.446109609253707,9.221706150543245,8.308796595209438,8.068525314486916,8.045685541330664,8.076721582913628,8.69272167632022,8.256587320277333,8.831952553587609,8.25473020485857,8.472530502486242,8.12024213127445,9.179980499261251,8.051809739083831,9.506200514186604,8.329402914178694,8.439516430558218,8.486387281367294,8.297297306679,8.419508437253793,9.174941428665607,9.099472996720356
sa,8.353925812446983,8.421725191416758,8.974357870775984,8.530337335235297,8.310675569623927,8.241196779616754,8.993442496794994,8.344843219640195,8.999039848749845,9.142352692625352,8.223798726188768,8.374325496769492,8.607695525075632,8.550366334160595,8.625047572717568,8.470759241493113,8.899764456951877,8.749597318741976,8.885839438473692,8.229529610743429,8.280253226205044,8.372574356915397,8.399092329867582,8.35706447579753,8.420524517753297,8.509246196966444,8.205119770852821,8.297867196351676,8.311570807350604,8.735920330080052,8.91350033204418,8.47369786249997,8.250806892944231,8.3835214120432,8.218964659126394,9.493521998506779,8.28293738484678,8.344599759843396,8.3197714984899,8.731326879734958,9.164268220358984,8.251752818012152,8.663586557261622,8.680017286198582,8.107812783242082,8.775563027331403,8.18578872762726,8.28538387249411,8.255351048398351,8.358940534084205,8.277873073912648,8.487864654276418,9.260441575350942,8.490579568595818,8.338334807144948,8.251985336974041,8.642526562191017,8.503621573411213,8.411407279431536,8.704448337350314,8.763880797408186,8.25933986042862,8.500834939025365,8.556439678924956,8.357093250873604,8.5473871604681,8.393640329140913,8.479470043061756,8.417521976731456,8.686776515926283,8.818992106183074,8.794561054256604,8.418769680475938,8.86958097319736,8.610375689976877,8.46314696701747,8.74136086726099,8.422637769024142,8.400693749391314,8.59117565127686,8.793175502501407,8.157061442394244,8.334020698096968,8.577066292247988,8.212944069552204,8.849183730183482,8.731824128728826,8.40878000364428,8.27953831787853,8.710648472727796,8.414450657428514,8.489922828757157,8.240718824172225,8.664226433780094,8.503449453672438,8.26263327921941,8.250747338320695,8.446109609253707,0.0,9.264469228759278,8.37780321684744,8.138151717115553,8.158568302853679,8.284933655540616,8.821620839544993,8.253233466231706,8.93947455327902,8.329974276535767,8.474944877244294,8.178722956256989,9.050486333715998,8.358646271687027,9.337360248621282,8.330827141132094,8.57159908120881,8.57517230261954,8.379832955336985,8.408996592175003,9.142972648098416,9.07987258708183
sd,9.33145624890855,9.183932417058482,9.358444910678205,9.374339740064386,9.098608355668949,9.110443203919244,9.441685988982409,9.116892944265388,9.429915760843928,9.702490699627328,9.060364414430031,9.227518903315062,9.23031699790372,9.286237853462366,9.368122497356884,9.252632010302095,9.352670578587903,9.187697861417995,9.307335300945434,9.083504398298407,9.114696962210939,9.236509258154054,9.371971251530098,9.26196613900997,9.292773767042963,9.218187021395588,8.99357459325314,9.08074262598159,9.25482471221485,9.43903733780792,9.326391160196971,9.413651999028671,9.093826543575325,9.325500167735864,9.134132265460813,10.250105295451302,9.113313643258955,9.112565565433963,9.151347588413786,9.35991296802096,9.632990731019586,9.032637097600698,9.44446088077975,9.211354506593887,9.099664193006221,9.315719345595937,8.979026321745772,9.024610468116428,9.19667393113435,9.180442835086419,9.133477662915034,9.523736908366145,9.498579738903814,9.294987956707738,9.178662771377741,9.099862738387113,9.383432229766084,9.159397771347539,9.317645116763977,9.623847146360294,9.450124126585475,9.129311739892026,9.197874229831577,9.31424081665866,9.277909999365114,9.391272651687483,9.243548363773257,9.102480080416738,9.206349158392756,9.222891751351895,9.202792488767448,9.165667652241178,9.202783559964374,9.431383974946218,9.358878745133538,9.162510925769274,9.396669945968114,9.368187251337451,9.335278782800975,9.461614036157695,9.368162147876419,9.019366446704531,9.251834400824862,9.32450656631827,9.06754831005272,9.547360187294249,9.41347171425307,9.312070095159275,9.184005079442516,9.764989816187633,9.102578273516436,9.347414150778624,8.99842782207896,9.308275255748809,9.325156875375509,9.19015717672066,9.077674663575895,9.221706150543245,9.264469228759278,0.0,9.217559589919556,9.078123606816813,8.96511624201808,9.037543963870386,9.451498763506669,9.222178811434432,9.36533919909327,9.180121527625403,9.132597316396959,9.0955188574419,9.318373109631407,9.126199467117877,9.9499974728754,9.22923687743131,9.23946252550074,9.43124632404681,9.21636710560814,9.269282451520462,9.507361046032864,9.540234297489844
se,8.283746722607491,8.224473547518425,8.776229999216536,8.394585305766064,7.747974678547783,7.78323060205065,8.826224858743648,8.087629039294036,8.76050462700897,9.277976518050737,7.743161818638473,7.967319398895117,8.514087988303164,8.64178632134448,8.690017414305416,8.174250780137157,8.583819819945306,8.481120022612945,8.801035274567452,7.815665985600368,7.643251960896113,8.156978529338934,8.269195984665776,8.326182705939909,8.221604753453608,8.184703004000701,7.832819625433165,7.78579051657511,7.817469068708787,8.428578259272328,8.984379357578689,8.418637296917334,7.88762402154601,8.51982663286832,7.83284941127188,9.334976329281604,7.800007391640308,7.885549453890207,7.834137867616168,8.576613546946017,9.0431692011182,7.94080880043809,8.52866853176432,8.440450019940286,7.992593098604841,8.615994411266664,7.80937557949051,7.910639540347173,8.325524155004974,7.84084889623787,7.749354898009113,8.476259940588356,9.207489993724625,8.425021210195839,7.930016856372068,7.982758141179136,8.461527491171772,8.422854232329879,8.032409608661965,8.433969675018353,8.908184084788983,7.911936851655137,8.43612437454929,8.55586094886401,8.245563090508247,8.563144603652923,8.128623945205529,7.910222065773025,8.056403257207243,8.56871730623241,8.645677451213286,8.450951280058792,8.17085927159781,8.823960031704367,8.59015298847427,8.061829387717546,8.515756818091567,8.421378171423273,8.590175911220465,8.450344469601086,8.6381179076358,7.675192400929719,7.827963228671532,8.698120778565777,7.7609695983455875,8.668863613904048,8.477824236643995,8.406312511803064,8.386793877670039,8.885620047103997,8.112167248194275,8.33780864034419,7.927051861944407,8.56256005467046,8.391578264028949,8.024373182716069,7.9036442441317005,8.308796595209438,8.37780321684744,9.217559589919556,0.0,7.933913187009179,7.767673573402587,7.892369852810388,8.732079381311507,8.117806453610456,8.98162778670689,8.150520321381343,8.324823924303901,7.94741443703236,8.74553443280041,8.080579246073777,9.09357009065639,7.877934108732384,8.27649277253862,8.51933367702013,8.420967922605392,8.078912433928952,8.778692022020001,8.629527639520632
sg,8.027647047933336,8.143688466098709,8.638466512354244,8.270870285223054,7.8267066899531414,7.646179175759938,8.683846741063855,8.006219012134224,8.476516589299234,8.818571405033136,7.760242582660251,7.994447100674788,8.274752834789778,8.087365399024312,8.379510524400064,8.183654768959794,8.457421350251952,8.322162443709491,8.46948033480102,7.716132666442952,7.7717784705489805,8.038286175565851,8.003942479678058,8.108992828697673,8.08366139210935,8.102942291530088,7.769831313702528,7.862380023481605,7.856228208409346,8.39400979016743,8.7750667059787,8.16515009928073,7.823645152150107,8.199048099716826,7.81095512027506,9.255868928099927,7.837117356462495,7.947066426171996,7.8204091401839335,8.4796660336222,8.78751447315496,7.902478515609169,8.340481116621634,8.081968596276965,7.586084218797077,8.450017576409767,7.803232034252379,7.91445342724356,7.916373533633003,7.755719743768654,7.849332246497708,8.215790378928105,9.06108598585139,8.2226899674083,7.825312714909446,7.943613285182205,8.245189101262499,8.238520354954264,7.930821490038607,8.353208677523542,8.363748437322677,7.786729835731299,8.20505093093582,8.242926288221181,8.074258269359504,8.214550697828475,7.974953782680659,7.962665013909924,7.9770328385043126,8.46159928634332,8.502464177802734,8.4533455238008,8.129081078341438,8.420942775100611,8.092572243860682,7.976980475267588,8.379733201014293,8.184407612756093,7.978871173049261,8.262406637871313,8.429013879328936,7.642882943042326,7.878164419509509,8.256538491737095,7.601176644170763,8.476205549865591,8.34526158585028,8.067024545472982,7.902727223699781,8.501796472519583,8.05850566586148,8.157027870591675,7.832600858670717,8.32338608999688,8.172248244447943,7.918396735743883,7.894534899993104,8.068525314486916,8.138151717115553,9.078123606816813,7.933913187009179,0.0,7.799628051807208,7.889526811586006,8.551537372292888,7.81402639022164,8.795844936880322,8.112796820387434,8.081353336599982,7.661529169035538,8.690633675216441,8.03201220509474,8.988796429172664,7.790121909107324,8.189963520601124,8.3211685566092,8.023120915349166,7.980738951813484,8.664667479376636,8.671974742844133
si,8.054324724806014,7.989151884584577,8.518882455449628,8.10361951713871,7.655131117291963,7.721802598534205,8.614364357354695,7.8217161874592644,8.70070757460979,8.987118781560866,7.657167302632129,7.804712156916742,8.304712373757475,8.314476495445955,8.349665814937154,7.990968684957755,8.50391427716493,8.262168233413858,8.557444134827804,7.747130974021847,7.633179472269109,7.918982277624669,8.162674914664178,8.01900530952949,7.994825265851332,8.037484390509041,7.651153771349079,7.702881845665848,7.746991748656236,8.297324346854449,8.653300389829013,8.163399393105054,7.732698561807189,8.213566346406544,7.712963374374835,9.301892316442881,7.68343922665486,7.715248518762234,7.754161393045937,8.312219382092616,8.881807845547396,7.706313132646793,8.266970220148025,8.271504064130871,7.77687915720251,8.370653308656342,7.621404425521866,7.697800889594953,8.067748574963877,7.754901917421121,7.718134872229034,8.316286821142272,8.961547714430145,8.133355342047462,7.8142945344905455,7.767306444728477,8.329011364933091,8.106108554497727,7.926786819643702,8.40129250152849,8.571085442421225,7.7758163634350845,8.2000449729107,8.285289096221224,8.00750521151936,8.35074087269109,7.916257448703526,7.891076910347518,7.894373290921464,8.282052545114142,8.388980415557963,8.30546019803583,7.978546594771379,8.554478505385461,8.400199935619034,7.894362167709197,8.35371921027154,8.155608412989451,8.296704250090743,8.355338623448098,8.363025138076603,7.562895164481942,7.793779901013606,8.426936376056933,7.685267651533264,8.560228124495083,8.291946581242977,8.090240560185736,8.097751042394686,8.630974657157143,7.858349039044954,8.095338317745718,7.69053957757396,8.302814472606611,8.160024422304268,7.790536413560803,7.7051276460999825,8.045685541330664,8.158568302853679,8.96511624201808,7.767673573402587,7.799628051807208,0.0,7.686605935320712,8.49477682440838,7.960138636719562,8.662526310763356,7.97449293368105,8.10755924374881,7.7917174930189415,8.640006234498593,7.846824150337739,9.023920449147289,7.816647141042485,8.0355177467226,8.244546139708282,8.151758387015734,7.93963535455056,8.685847246895152,8.594057837416786
